condo_name,district,top_year,km_mrt,x_coord,y_coord,median_rent,refPeriod,region,ref_year,condo_age
DAKOTA RESIDENCES,14,2010,0.4 - DAKOTA,33975.5499,32067.7771,3.52,2017Q4,RCR,2017,8
DAKOTA RESIDENCES,14,2010,0.4 - DAKOTA,33975.5499,32067.7771,3.66,2016Q1,RCR,2016,7
DAKOTA RESIDENCES,14,2010,0.4 - DAKOTA,33975.5499,32067.7771,3.51,2017Q1,RCR,2017,8
DAKOTA RESIDENCES,14,2010,0.4 - DAKOTA,33975.5499,32067.7771,3.51,2016Q4,RCR,2016,7
DAKOTA RESIDENCES,14,2010,0.4 - DAKOTA,33975.5499,32067.7771,3.63,2016Q2,RCR,2016,7
LE CRESCENDO,14,2006,0.53 - TAI SENG,34233.09429832,34803.97876322,3.32,2015Q1,RCR,2015,10
LE CRESCENDO,14,2006,0.53 - TAI SENG,34233.09429832,34803.97876322,3.08,2015Q2,RCR,2015,10
LE CRESCENDO,14,2006,0.53 - TAI SENG,34233.09429832,34803.97876322,2.85,2017Q2,RCR,2017,12
LE CRESCENDO,14,2006,0.53 - TAI SENG,34233.09429832,34803.97876322,3.03,2017Q1,RCR,2017,12
LE CRESCENDO,14,2006,0.53 - TAI SENG,34233.09429832,34803.97876322,2.82,2017Q4,RCR,2017,12
LE CRESCENDO,14,2006,0.53 - TAI SENG,34233.09429832,34803.97876322,2.78,2017Q3,RCR,2017,12
LE CRESCENDO,14,2006,0.53 - TAI SENG,34233.09429832,34803.97876322,3.12,2016Q3,RCR,2016,11
LE CRESCENDO,14,2006,0.53 - TAI SENG,34233.09429832,34803.97876322,3.33,2016Q1,RCR,2016,11
LE CRESCENDO,14,2006,0.53 - TAI SENG,34233.09429832,34803.97876322,3.25,2015Q4,RCR,2015,10
PAYA LEBAR RESIDENCES,14,2003,0.18 - PAYA LEBAR,34502.11518889,33329.110566359996,3.35,2015Q2,RCR,2015,13
PAYA LEBAR RESIDENCES,14,2003,0.18 - PAYA LEBAR,34502.11518889,33329.110566359996,3.04,2016Q2,RCR,2016,14
PAYA LEBAR RESIDENCES,14,2003,0.18 - PAYA LEBAR,34502.11518889,33329.110566359996,3.15,2015Q4,RCR,2015,13
PAYA LEBAR RESIDENCES,14,2003,0.18 - PAYA LEBAR,34502.11518889,33329.110566359996,2.85,2017Q2,RCR,2017,15
PAYA LEBAR RESIDENCES,14,2003,0.18 - PAYA LEBAR,34502.11518889,33329.110566359996,2.8,2017Q3,RCR,2017,15
PAYA LEBAR RESIDENCES,14,2003,0.18 - PAYA LEBAR,34502.11518889,33329.110566359996,3.1,2016Q3,RCR,2016,14
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.94,2015Q1,RCR,2015,18
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.94,2015Q2,RCR,2015,18
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.68,2017Q2,RCR,2017,20
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.75,2016Q4,RCR,2016,19
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.72,2017Q1,RCR,2017,20
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.79,2017Q4,RCR,2017,20
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.76,2017Q3,RCR,2017,20
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.89,2015Q4,RCR,2015,18
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.94,2016Q1,RCR,2016,19
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.95,2015Q3,RCR,2015,18
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.87,2016Q3,RCR,2016,19
SIMSVILLE,14,1998,0.51 - PAYA LEBAR,34198.45892472,33237.46352487,2.8,2016Q2,RCR,2016,19
STARVILLE,14,2006,0.82 - KAKI BUKIT,36790.11292406,34514.37835711001,2.87,2015Q2,RCR,2015,10
STARVILLE,14,2006,0.82 - KAKI BUKIT,36790.11292406,34514.37835711001,2.36,2017Q2,RCR,2017,12
STARVILLE,14,2006,0.82 - KAKI BUKIT,36790.11292406,34514.37835711001,2.73,2016Q3,RCR,2016,11
STARVILLE,14,2006,0.82 - KAKI BUKIT,36790.11292406,34514.37835711001,2.82,2015Q3,RCR,2015,10
STARVILLE,14,2006,0.82 - KAKI BUKIT,36790.11292406,34514.37835711001,2.65,2016Q1,RCR,2016,11
STARVILLE,14,2006,0.82 - KAKI BUKIT,36790.11292406,34514.37835711001,2.47,2016Q2,RCR,2016,11
THE ALCOVE,14,2004,0.27 - ALJUNIED,33662.90181661,32952.19720623,2.88,2016Q3,RCR,2016,13
THE HELICONIA,14,2003,0.71 - KEMBANGAN,36477.85966864,34359.98049776,2.3,2016Q3,RCR,2016,14
THE TRUMPS,14,2005,0.13 - KEMBANGAN,36947.46593692,33653.01073826999,3.9,2015Q2,RCR,2015,11
THE TRUMPS,14,2005,0.13 - KEMBANGAN,36947.46593692,33653.01073826999,3.53,2017Q2,RCR,2017,13
THE TRUMPS,14,2005,0.13 - KEMBANGAN,36947.46593692,33653.01073826999,3.28,2016Q4,RCR,2016,12
THE TRUMPS,14,2005,0.13 - KEMBANGAN,36947.46593692,33653.01073826999,3.62,2015Q3,RCR,2015,11
THE TRUMPS,14,2005,0.13 - KEMBANGAN,36947.46593692,33653.01073826999,3.08,2017Q4,RCR,2017,13
THE TRUMPS,14,2005,0.13 - KEMBANGAN,36947.46593692,33653.01073826999,3.52,2016Q2,RCR,2016,12
THE TRUMPS,14,2005,0.13 - KEMBANGAN,36947.46593692,33653.01073826999,2.98,2017Q3,RCR,2017,13
THE TRUMPS,14,2005,0.13 - KEMBANGAN,36947.46593692,33653.01073826999,3.38,2016Q3,RCR,2016,12
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3.27,2015Q2,RCR,2015,11
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3.29,2015Q1,RCR,2015,11
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,2.99,2016Q3,RCR,2016,12
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3,2017Q2,RCR,2017,13
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3.57,2016Q4,RCR,2016,12
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3.14,2015Q3,RCR,2015,11
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3.13,2016Q2,RCR,2016,12
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3.1,2015Q4,RCR,2015,11
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3.04,2017Q4,RCR,2017,13
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3,2017Q1,RCR,2017,13
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,2.86,2017Q3,RCR,2017,13
THE WATERINA,14,2005,0.42 - DAKOTA,34347.43593344,32745.62632979,3.18,2016Q1,RCR,2016,12
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,4.05,2015Q1,RCR,2015,2
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,4.28,2015Q3,RCR,2015,2
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,3.97,2017Q2,RCR,2017,4
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,3.98,2017Q3,RCR,2017,4
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,4.54,2016Q2,RCR,2016,3
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,4.13,2016Q3,RCR,2016,3
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,4,2017Q4,RCR,2017,4
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,4.13,2016Q1,RCR,2016,3
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,3.95,2017Q1,RCR,2017,4
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,3.95,2016Q4,RCR,2016,3
38 I SUITES,15,2014,0.8 - PAYA LEBAR,35017.27787973,32674.58708873,4.54,2015Q4,RCR,2015,2
AALTO,15,2010,1.45 - DAKOTA,35104.253532990006,31235.62030326,3.5,2015Q2,RCR,2015,6
AALTO,15,2010,1.45 - DAKOTA,35104.253532990006,31235.62030326,3.92,2015Q1,RCR,2015,6
AALTO,15,2010,1.45 - DAKOTA,35104.253532990006,31235.62030326,3.6,2015Q3,RCR,2015,6
AALTO,15,2010,1.45 - DAKOTA,35104.253532990006,31235.62030326,3.66,2016Q1,RCR,2016,7
AALTO,15,2010,1.45 - DAKOTA,35104.253532990006,31235.62030326,3.33,2017Q2,RCR,2017,8
AALTO,15,2010,1.45 - DAKOTA,35104.253532990006,31235.62030326,3.4,2017Q3,RCR,2017,8
AALTO,15,2010,1.45 - DAKOTA,35104.253532990006,31235.62030326,3.6,2016Q2,RCR,2016,7
AALTO,15,2010,1.45 - DAKOTA,35104.253532990006,31235.62030326,3.48,2016Q3,RCR,2016,7
AALTO,15,2010,1.45 - DAKOTA,35104.253532990006,31235.62030326,3.35,2017Q1,RCR,2017,8
AMBER PARK,15,1986,1.44 - DAKOTA,35379.31500087,31496.21861567,2.54,2015Q2,RCR,2015,30
AMBER PARK,15,1986,1.44 - DAKOTA,35379.31500087,31496.21861567,2.42,2015Q3,RCR,2015,30
AMBER PARK,15,1986,1.44 - DAKOTA,35379.31500087,31496.21861567,2.27,2017Q1,RCR,2017,32
AMBER PARK,15,1986,1.44 - DAKOTA,35379.31500087,31496.21861567,2.44,2016Q4,RCR,2016,31
AMBER PARK,15,1986,1.44 - DAKOTA,35379.31500087,31496.21861567,2.32,2017Q3,RCR,2017,32
AMBER PARK,15,1986,1.44 - DAKOTA,35379.31500087,31496.21861567,1.93,2017Q4,RCR,2017,32
AMBER PARK,15,1986,1.44 - DAKOTA,35379.31500087,31496.21861567,2.57,2015Q4,RCR,2015,30
BUTTERWORTH 8,15,2004,0.71 - PAYA LEBAR,34818.159075309995,32706.181426119998,2.9,2015Q3,RCR,2015,12
BUTTERWORTH 8,15,2004,0.71 - PAYA LEBAR,34818.159075309995,32706.181426119998,3.06,2015Q1,RCR,2015,12
BUTTERWORTH 8,15,2004,0.71 - PAYA LEBAR,34818.159075309995,32706.181426119998,2.84,2016Q1,RCR,2016,13
BUTTERWORTH 8,15,2004,0.71 - PAYA LEBAR,34818.159075309995,32706.181426119998,2.72,2016Q4,RCR,2016,13
BUTTERWORTH 8,15,2004,0.71 - PAYA LEBAR,34818.159075309995,32706.181426119998,2.6,2017Q2,RCR,2017,14
CASUARINA COVE,15,1996,0.58 - STADIUM,32557.51055015,31096.28497894,2.52,2016Q3,RCR,2016,21
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,4.65,2015Q2,RCR,2015,3
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,4.74,2015Q1,RCR,2015,3
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,4,2017Q2,RCR,2017,5
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,3.49,2017Q1,RCR,2017,5
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,3.83,2016Q1,RCR,2016,4
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,3.84,2017Q3,RCR,2017,5
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,3.62,2016Q4,RCR,2016,4
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,3.68,2017Q4,RCR,2017,5
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,4.44,2015Q4,RCR,2015,3
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,4,2016Q3,RCR,2016,4
CORALIS,15,2013,1.71 - EUNOS,36056.88416807,31902.240056889998,3.8,2016Q2,RCR,2016,4
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,3.19,2015Q2,RCR,2015,18
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,3.06,2015Q1,RCR,2015,18
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,3.1,2015Q3,RCR,2015,18
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,2.83,2017Q2,RCR,2017,20
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,2.83,2017Q1,RCR,2017,20
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,3.01,2016Q1,RCR,2016,19
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,2.91,2017Q3,RCR,2017,20
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,2.93,2016Q4,RCR,2016,19
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,2.82,2017Q4,RCR,2017,20
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,3.01,2015Q4,RCR,2015,18
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,2.92,2016Q3,RCR,2016,19
COSTA RHU,15,1998,0.56 - NICOLL HIGHWAY,31707.438333579998,31041.56438105,2.91,2016Q2,RCR,2016,19
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.78,2015Q2,RCR,2015,11
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.78,2015Q1,RCR,2015,11
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.72,2015Q3,RCR,2015,11
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.26,2017Q2,RCR,2017,13
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.19,2017Q1,RCR,2017,13
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.48,2016Q1,RCR,2016,12
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.28,2017Q3,RCR,2017,13
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.39,2016Q4,RCR,2016,12
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.36,2017Q4,RCR,2017,13
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.55,2015Q4,RCR,2015,11
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.46,2016Q3,RCR,2016,12
COTE D'AZUR,15,2005,1.79 - DAKOTA,35849.07846138,31491.72869137,3.35,2016Q2,RCR,2016,12
FERNWOOD TOWERS,15,1994,1.71 - BEDOK,38160.43529963,32454.016071609996,2.12,2016Q4,RCR,2016,23
FERNWOOD TOWERS,15,1994,1.71 - BEDOK,38160.43529963,32454.016071609996,2.29,2016Q3,RCR,2016,23
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,3.06,2015Q1,RCR,2015,12
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,3.02,2015Q3,RCR,2015,12
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,2.95,2015Q2,RCR,2015,12
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,2.82,2016Q1,RCR,2016,13
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,2.57,2017Q1,RCR,2017,14
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,2.58,2016Q4,RCR,2016,13
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,2.75,2017Q4,RCR,2017,14
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,2.72,2017Q3,RCR,2017,14
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,2.96,2016Q2,RCR,2016,13
HAIG COURT,15,2004,1.02 - DAKOTA,35169.32985515,32067.6215825,2.64,2017Q2,RCR,2017,14
HAWAII TOWER,15,1984,1.29 - MOUNTBATTEN,34358.99257735,31019.68593309,2.38,2015Q3,RCR,2015,32
HAWAII TOWER,15,1984,1.29 - MOUNTBATTEN,34358.99257735,31019.68593309,2.23,2016Q4,RCR,2016,33
HAWAII TOWER,15,1984,1.29 - MOUNTBATTEN,34358.99257735,31019.68593309,2.21,2017Q4,RCR,2017,34
HAWAII TOWER,15,1984,1.29 - MOUNTBATTEN,34358.99257735,31019.68593309,2.17,2017Q3,RCR,2017,34
HAWAII TOWER,15,1984,1.29 - MOUNTBATTEN,34358.99257735,31019.68593309,2.43,2015Q4,RCR,2015,32
KATONG REGENCY,15,2015,0.42 - PAYA LEBAR,34817.79133746,33040.90643737,4.2,2017Q1,RCR,2017,3
KATONG REGENCY,15,2015,0.42 - PAYA LEBAR,34817.79133746,33040.90643737,4.47,2016Q4,RCR,2016,2
KATONG REGENCY,15,2015,0.42 - PAYA LEBAR,34817.79133746,33040.90643737,4.38,2017Q4,RCR,2017,3
KATONG REGENCY,15,2015,0.42 - PAYA LEBAR,34817.79133746,33040.90643737,4.28,2017Q3,RCR,2017,3
KATONG REGENCY,15,2015,0.42 - PAYA LEBAR,34817.79133746,33040.90643737,4.06,2016Q1,RCR,2016,2
KATONG REGENCY,15,2015,0.42 - PAYA LEBAR,34817.79133746,33040.90643737,4.47,2017Q2,RCR,2017,3
KATONG REGENCY,15,2015,0.42 - PAYA LEBAR,34817.79133746,33040.90643737,4.38,2016Q2,RCR,2016,2
KATONG REGENCY,15,2015,0.42 - PAYA LEBAR,34817.79133746,33040.90643737,4.47,2015Q4,RCR,2015,1
MANDARIN GARDENS,15,1986,1.9 - BEDOK,38249.805589289994,32078.65977836,2.48,2017Q2,RCR,2017,32
MANDARIN GARDENS,15,1986,1.9 - BEDOK,38249.805589289994,32078.65977836,3.01,2016Q4,RCR,2016,31
MANDARIN GARDENS,15,1986,1.9 - BEDOK,38249.805589289994,32078.65977836,2.82,2017Q1,RCR,2017,32
MANDARIN GARDENS,15,1986,1.9 - BEDOK,38249.805589289994,32078.65977836,2.83,2017Q4,RCR,2017,32
MANDARIN GARDENS,15,1986,1.9 - BEDOK,38249.805589289994,32078.65977836,2.51,2017Q3,RCR,2017,32
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,2.2,2015Q2,RCR,2015,41
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,2.16,2015Q3,RCR,2015,41
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,2.34,2015Q1,RCR,2015,41
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,2.11,2017Q2,RCR,2017,43
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,2.12,2016Q1,RCR,2016,42
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,2.08,2017Q1,RCR,2017,43
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,1.99,2016Q4,RCR,2016,42
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,1.99,2017Q3,RCR,2017,43
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,1.95,2017Q4,RCR,2017,43
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,2.04,2016Q3,RCR,2016,42
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,2.16,2016Q2,RCR,2016,42
NEPTUNE COURT,15,1975,1.9 - KEMBANGAN,37765.360619779996,32179.65493193,2.16,2015Q4,RCR,2015,41
OCEAN PARK,15,1983,1.35 - KEMBANGAN,37527.3767494,32280.80239709,2.69,2015Q1,RCR,2015,33
OCEAN PARK,15,1983,1.35 - KEMBANGAN,37527.3767494,32280.80239709,2.43,2017Q3,RCR,2017,35
OCEAN PARK,15,1983,1.35 - KEMBANGAN,37527.3767494,32280.80239709,2.62,2017Q4,RCR,2017,35
OCEAN PARK,15,1983,1.35 - KEMBANGAN,37527.3767494,32280.80239709,2.8,2016Q3,RCR,2016,34
OCEAN PARK,15,1983,1.35 - KEMBANGAN,37527.3767494,32280.80239709,2.43,2016Q1,RCR,2016,34
OCEAN PARK,15,1983,1.35 - KEMBANGAN,37527.3767494,32280.80239709,2.21,2017Q1,RCR,2017,35
OCEAN PARK,15,1983,1.35 - KEMBANGAN,37527.3767494,32280.80239709,2.66,2015Q4,RCR,2015,33
OCEAN PARK,15,1983,1.35 - KEMBANGAN,37527.3767494,32280.80239709,2.61,2016Q2,RCR,2016,34
OCEAN PARK,15,1983,1.35 - KEMBANGAN,37527.3767494,32280.80239709,2.61,2015Q3,RCR,2015,33
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.36,2015Q2,RCR,2015,6
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.53,2015Q1,RCR,2015,6
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.13,2017Q2,RCR,2017,8
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.21,2017Q3,RCR,2017,8
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.28,2016Q3,RCR,2016,7
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.22,2017Q4,RCR,2017,8
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.27,2016Q4,RCR,2016,7
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.53,2016Q1,RCR,2016,7
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.09,2017Q1,RCR,2017,8
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.62,2015Q4,RCR,2015,6
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.75,2016Q2,RCR,2016,7
ONE AMBER,15,2010,1.27 - DAKOTA,35338.36364214,31585.972574649997,3.4,2015Q3,RCR,2015,6
PARK EAST,15,1994,0.88 - BEDOK,38069.26035372,33418.85709644,1.95,2017Q4,RCR,2017,24
PARK EAST,15,1994,0.88 - BEDOK,38069.26035372,33418.85709644,2.17,2017Q1,RCR,2017,24
PARKSHORE,15,1995,0.84 - STADIUM,32158.71054785,31014.29942571,2.48,2016Q2,RCR,2016,22
PARKSHORE,15,1995,0.84 - STADIUM,32158.71054785,31014.29942571,2.62,2015Q3,RCR,2015,21
PARKSHORE,15,1995,0.84 - STADIUM,32158.71054785,31014.29942571,2.44,2017Q2,RCR,2017,23
PARKSHORE,15,1995,0.84 - STADIUM,32158.71054785,31014.29942571,2.59,2017Q3,RCR,2017,23
PARKSHORE,15,1995,0.84 - STADIUM,32158.71054785,31014.29942571,2.41,2017Q4,RCR,2017,23
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.43,2015Q2,RCR,2015,19
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.43,2015Q1,RCR,2015,19
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.31,2016Q2,RCR,2016,20
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.41,2015Q4,RCR,2015,19
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.38,2016Q1,RCR,2016,20
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.11,2017Q2,RCR,2017,21
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.06,2017Q3,RCR,2017,21
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.08,2017Q4,RCR,2017,21
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.22,2016Q3,RCR,2016,20
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.06,2016Q4,RCR,2016,20
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.35,2015Q3,RCR,2015,19
PEBBLE BAY,15,1997,0.69 - STADIUM,32180.435663919998,31167.33715307,3.01,2017Q1,RCR,2017,21
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,4.07,2015Q2,RCR,2015,3
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,4.07,2015Q1,RCR,2015,3
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,3.72,2016Q2,RCR,2016,4
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,3.79,2015Q4,RCR,2015,3
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,3.82,2016Q1,RCR,2016,4
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,3.59,2017Q2,RCR,2017,5
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,3.32,2017Q4,RCR,2017,5
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,3.34,2017Q3,RCR,2017,5
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,3.56,2016Q3,RCR,2016,4
QUESTA @ DUNMAN,15,2013,0.79 - DAKOTA,35065.464803,32473.807497,3.75,2017Q1,RCR,2017,5
RIVEREDGE,15,2008,0.59 - MOUNTBATTEN,33460.68909012,31502.88658084,3.52,2015Q1,RCR,2015,8
RIVEREDGE,15,2008,0.59 - MOUNTBATTEN,33460.68909012,31502.88658084,3.58,2016Q2,RCR,2016,9
RIVEREDGE,15,2008,0.59 - MOUNTBATTEN,33460.68909012,31502.88658084,3.44,2017Q4,RCR,2017,10
RIVEREDGE,15,2008,0.59 - MOUNTBATTEN,33460.68909012,31502.88658084,3.5,2015Q3,RCR,2015,8
SANCTUARY GREEN,15,2004,0.76 - STADIUM,32237.960387310002,31018.133215399997,3.51,2015Q1,RCR,2015,12
SANCTUARY GREEN,15,2004,0.76 - STADIUM,32237.960387310002,31018.133215399997,3.27,2015Q2,RCR,2015,12
SANCTUARY GREEN,15,2004,0.76 - STADIUM,32237.960387310002,31018.133215399997,3.52,2016Q1,RCR,2016,13
SANCTUARY GREEN,15,2004,0.76 - STADIUM,32237.960387310002,31018.133215399997,3.08,2017Q2,RCR,2017,14
SANCTUARY GREEN,15,2004,0.76 - STADIUM,32237.960387310002,31018.133215399997,3.3,2017Q1,RCR,2017,14
