condo_name,x_coord,y_coord,district,median,refPeriod
ASCENTIA SKY,26178.909928810001,30365.437783109998,03,3.73,2017Q3
ASCENTIA SKY,26178.909928810001,30365.437783109998,03,3.9,2016Q2
ASCENTIA SKY,26178.909928810001,30365.437783109998,03,3.86,2017Q4
ASCENTIA SKY,26178.909928810001,30365.437783109998,03,4.15,2015Q4
ASCENTIA SKY,26178.909928810001,30365.437783109998,03,4.43,2016Q3
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.71,2015Q2
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.36,2015Q3
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.35,2015Q1
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.21,2016Q1
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.06,2016Q4
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,3.97,2017Q1
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.16,2017Q3
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.41,2017Q4
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.31,2016Q2
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.31,2016Q3
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.15,2017Q2
CAIRNHILL CREST,28608.012961740001,32025.1207901,09,4.28,2015Q4
PARC MONDRIAN,31895.979012329998,35403.219714599998,13,3.24,2015Q3
TANGLIN REGENCY,26140.40574135,30481.60518228,10,4.1,2015Q1
TANGLIN REGENCY,26140.40574135,30481.60518228,10,4.15,2015Q2
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.26,2016Q4
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.59,2017Q1
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.65,2017Q2
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.23,2017Q4
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.66,2016Q3
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.53,2015Q3
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.41,2017Q3
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.88,2016Q2
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.7,2015Q4
TANGLIN REGENCY,26140.40574135,30481.60518228,10,3.61,2016Q1
MARINA COLLECTION,28639.002989940002,25050.380757379999,04,4.3,2015Q3
MARINA COLLECTION,28639.002989940002,25050.380757379999,04,4.23,2015Q2
MARINA COLLECTION,28639.002989940002,25050.380757379999,04,3.79,2017Q2
MARINA COLLECTION,28639.002989940002,25050.380757379999,04,3.35,2016Q1
MARINA COLLECTION,28639.002989940002,25050.380757379999,04,3.62,2017Q1
MARINA COLLECTION,28639.002989940002,25050.380757379999,04,3.57,2016Q3
MARINA COLLECTION,28639.002989940002,25050.380757379999,04,3.89,2017Q3
MARINA COLLECTION,28639.002989940002,25050.380757379999,04,3.43,2016Q2
MARINA COLLECTION,28639.002989940002,25050.380757379999,04,3.68,2015Q4
GLENTREES,22659.703746460001,33225.16882945,10,4.28,2015Q1
GLENTREES,22659.703746460001,33225.16882945,10,3.83,2015Q3
GLENTREES,22659.703746460001,33225.16882945,10,3.7,2017Q3
GLENTREES,22659.703746460001,33225.16882945,10,3.79,2016Q3
GLENTREES,22659.703746460001,33225.16882945,10,3.98,2015Q4
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,28907.46959654,25745.837741229999,04,4.26,2017Q2
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,28907.46959654,25745.837741229999,04,4.21,2016Q4
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,28907.46959654,25745.837741229999,04,4.13,2016Q3
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,28907.46959654,25745.837741229999,04,4.26,2017Q1
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,28907.46959654,25745.837741229999,04,4.3,2017Q4
THE RESIDENCES AT W SINGAPORE SENTOSA COVE,28907.46959654,25745.837741229999,04,4.38,2017Q3
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.41,2015Q2
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.28,2015Q1
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.29,2016Q4
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.41,2015Q3
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.12,2017Q1
THE LAKESHORE,15769.045845160001,36443.739259580002,22,2.76,2017Q4
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.05,2017Q2
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.35,2016Q3
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.35,2016Q1
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.38,2015Q4
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.19,2016Q2
THE LAKESHORE,15769.045845160001,36443.739259580002,22,3.06,2017Q3
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.44,2015Q2
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.52,2015Q1
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.35,2016Q2
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.44,2015Q4
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.4,2016Q1
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.18,2017Q2
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.13,2017Q4
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.21,2017Q3
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.32,2016Q3
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.25,2016Q4
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.52,2015Q3
REGENT HEIGHTS,19417.484796029999,37251.185989779997,23,2.28,2017Q1
THE MEZZO,30138.673906149999,33637.702376239997,12,4.17,2015Q1
THE MEZZO,30138.673906149999,33637.702376239997,12,3.44,2016Q4
THE MEZZO,30138.673906149999,33637.702376239997,12,3.81,2015Q3
THE MEZZO,30138.673906149999,33637.702376239997,12,3.1,2017Q1
THE MEZZO,30138.673906149999,33637.702376239997,12,3.22,2017Q2
THE MEZZO,30138.673906149999,33637.702376239997,12,3.1,2017Q4
THE MEZZO,30138.673906149999,33637.702376239997,12,3.59,2016Q3
THE MEZZO,30138.673906149999,33637.702376239997,12,3.57,2015Q4
THE MEZZO,30138.673906149999,33637.702376239997,12,3.69,2016Q1
THE MEZZO,30138.673906149999,33637.702376239997,12,3.22,2017Q3
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,4.03,2015Q2
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.93,2015Q3
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,4.02,2015Q1
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.67,2017Q1
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.83,2016Q1
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.59,2017Q3
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.77,2016Q3
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.7,2016Q4
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.66,2017Q4
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.89,2015Q4
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.78,2016Q2
CENTRO RESIDENCES,29683.4386519,39156.973036149999,20,3.9,2017Q2
ARDMORE II,27465.622484899999,32382.281930019999,10,4.94,2015Q2
ARDMORE II,27465.622484899999,32382.281930019999,10,4.94,2015Q1
ARDMORE II,27465.622484899999,32382.281930019999,10,4.89,2015Q3
ARDMORE II,27465.622484899999,32382.281930019999,10,4.52,2017Q2
ARDMORE II,27465.622484899999,32382.281930019999,10,4.45,2017Q4
ARDMORE II,27465.622484899999,32382.281930019999,10,4.5,2016Q3
GUILLEMARD SUITES,33528.011806989998,32599.9142151,14,4.26,2017Q4
GUILLEMARD SUITES,33528.011806989998,32599.9142151,14,4.01,2017Q3
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.74,2015Q2
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.69,2015Q3
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.72,2015Q1
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.77,2016Q3
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.65,2016Q1
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.46,2016Q4
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.63,2017Q1
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.98,2017Q3
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.47,2017Q4
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.4,2016Q2
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.69,2015Q4
CANBERRA RESIDENCES,27125.7953,47352.6603,27,2.63,2017Q2
IMPERIAL HEIGHTS,34892.060078000001,32670.097908579998,15,3.72,2017Q2
IMPERIAL HEIGHTS,34892.060078000001,32670.097908579998,15,3.44,2017Q3
IMPERIAL HEIGHTS,34892.060078000001,32670.097908579998,15,3.74,2016Q3
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,4.68,2015Q2
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,4.65,2015Q1
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,4.59,2015Q4
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,3.77,2017Q2
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,4.02,2017Q3
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,4.2,2016Q3
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,4.01,2017Q4
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,3.71,2016Q4
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,4.28,2016Q1
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,3.89,2017Q1
PARC ELEGANCE,36446.613620569997,33306.395502730001,15,3.89,2016Q2
HEDGES PARK CONDOMINIUM,,,17,2.76,2015Q3
HEDGES PARK CONDOMINIUM,,,17,2.89,2015Q2
HEDGES PARK CONDOMINIUM,,,17,2.55,2017Q1
HEDGES PARK CONDOMINIUM,,,17,2.45,2016Q4
HEDGES PARK CONDOMINIUM,,,17,2.5,2017Q4
HEDGES PARK CONDOMINIUM,,,17,2.53,2017Q3
HEDGES PARK CONDOMINIUM,,,17,2.76,2016Q1
HEDGES PARK CONDOMINIUM,,,17,2.78,2016Q2
HEDGES PARK CONDOMINIUM,,,17,2.64,2016Q3
HEDGES PARK CONDOMINIUM,,,17,2.82,2015Q4
HEDGES PARK CONDOMINIUM,,,17,2.51,2017Q2
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.53,2015Q2
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.76,2015Q3
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.91,2015Q1
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.22,2016Q1
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,3.93,2016Q4
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.05,2017Q1
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.16,2017Q3
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.41,2016Q3
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.05,2017Q4
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.29,2016Q2
CARDIFF RESIDENCE,31662.776619119999,37496.040722680003,19,4.08,2017Q2
CITYLIGHTS,31302.869787530001,32347.598256439998,08,5.01,2015Q3
CITYLIGHTS,31302.869787530001,32347.598256439998,08,4.82,2015Q2
CITYLIGHTS,31302.869787530001,32347.598256439998,08,5.03,2015Q1
CITYLIGHTS,31302.869787530001,32347.598256439998,08,4.39,2017Q1
CITYLIGHTS,31302.869787530001,32347.598256439998,08,4.87,2016Q1
CITYLIGHTS,31302.869787530001,32347.598256439998,08,4.57,2017Q3
CITYLIGHTS,31302.869787530001,32347.598256439998,08,4.62,2016Q4
CITYLIGHTS,31302.869787530001,32347.598256439998,08,4.55,2017Q4
CITYLIGHTS,31302.869787530001,32347.598256439998,08,5,2015Q4
CITYLIGHTS,31302.869787530001,32347.598256439998,08,4.57,2016Q3
CITYLIGHTS,31302.869787530001,32347.598256439998,08,4.48,2016Q2
CITYLIGHTS,31302.869787530001,32347.598256439998,08,4.42,2017Q2
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,3.41,2015Q2
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,3.15,2015Q3
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,2.83,2016Q4
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,2.77,2017Q4
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,2.83,2017Q2
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,3.07,2016Q3
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,2.83,2017Q3
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,3.02,2015Q4
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,3.02,2016Q2
TERRENE AT BUKIT TIMAH,21068.299839359998,35917.252502160001,21,3.33,2016Q1
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.59,2015Q2
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.57,2015Q1
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.4,2015Q3
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.5,2016Q4
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.29,2017Q1
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.29,2016Q3
THE CENTRIS,13823.611794899999,35716.960236770001,22,2.96,2017Q4
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.02,2017Q2
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.63,2016Q1
THE CENTRIS,13823.611794899999,35716.960236770001,22,2.86,2017Q3
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.56,2015Q4
THE CENTRIS,13823.611794899999,35716.960236770001,22,3.46,2016Q2
SCOTTS 28,28312.873592290002,32490.81649807,09,4,2015Q1
SCOTTS 28,28312.873592290002,32490.81649807,09,3.72,2015Q2
SCOTTS 28,28312.873592290002,32490.81649807,09,3.97,2016Q1
SCOTTS 28,28312.873592290002,32490.81649807,09,3.61,2017Q4
SCOTTS 28,28312.873592290002,32490.81649807,09,3.39,2017Q3
SCOTTS 28,28312.873592290002,32490.81649807,09,3.79,2015Q4
SCOTTS 28,28312.873592290002,32490.81649807,09,3.81,2015Q3
SCOTTS 28,28312.873592290002,32490.81649807,09,3.68,2016Q2
SCOTTS 28,28312.873592290002,32490.81649807,09,3.44,2016Q4
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.93,2015Q2
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.82,2015Q3
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,4.05,2015Q1
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.69,2017Q1
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.82,2016Q1
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.57,2017Q3
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.69,2016Q4
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.6,2017Q4
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.93,2015Q4
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.75,2016Q3
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.81,2016Q2
CITY SQUARE RESIDENCES,30679.659997310001,32592.745060490001,08,3.7,2017Q2
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.9,2015Q2
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.83,2015Q1
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.45,2017Q2
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.62,2016Q1
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.55,2016Q4
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.71,2016Q3
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.55,2016Q2
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.72,2017Q1
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.63,2015Q4
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.41,2017Q4
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.92,2015Q3
THE SEA VIEW,35637.646426169999,31504.900305159998,15,3.48,2017Q3
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.76,2015Q1
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.68,2015Q2
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.94,2016Q2
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.88,2017Q2
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.52,2016Q4
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.76,2017Q1
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.82,2017Q4
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.7,2016Q3
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.27,2017Q3
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.73,2015Q3
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.94,2015Q4
SPOTTISWOODE PARK,28296.15790368,28629.589364380001,02,2.94,2016Q1
HUME PARK II,20738.486766300001,37473.09089361,21,2.25,2015Q1
HUME PARK II,20738.486766300001,37473.09089361,21,2.02,2015Q3
HUME PARK II,20738.486766300001,37473.09089361,21,2.14,2015Q2
HUME PARK II,20738.486766300001,37473.09089361,21,2,2017Q1
HUME PARK II,20738.486766300001,37473.09089361,21,2.08,2016Q4
HUME PARK II,20738.486766300001,37473.09089361,21,2.02,2017Q4
HUME PARK II,20738.486766300001,37473.09089361,21,1.88,2017Q3
HUME PARK II,20738.486766300001,37473.09089361,21,2.08,2016Q1
HUME PARK II,20738.486766300001,37473.09089361,21,2.03,2016Q3
HUME PARK II,20738.486766300001,37473.09089361,21,2.09,2016Q2
HUME PARK II,20738.486766300001,37473.09089361,21,2.04,2015Q4
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.97,2015Q2
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.9,2015Q1
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.57,2017Q2
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.51,2016Q1
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.42,2016Q4
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.38,2017Q1
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.96,2015Q3
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.86,2015Q4
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.7,2017Q4
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.73,2016Q3
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.85,2016Q2
THE OCEANFRONT @ SENTOSA COVE,29032.79546801,25260.79982524,04,3.62,2017Q3
MODENA,41494.102844409999,36094.149355709999,18,2.74,2015Q2
MODENA,41494.102844409999,36094.149355709999,18,2.6,2017Q2
MODENA,41494.102844409999,36094.149355709999,18,2.76,2017Q3
MODENA,41494.102844409999,36094.149355709999,18,2.55,2015Q4
SUNGLADE,32198.906468439999,36774.056262600003,19,3.44,2015Q1
SUNGLADE,32198.906468439999,36774.056262600003,19,3.44,2015Q2
SUNGLADE,32198.906468439999,36774.056262600003,19,3.18,2016Q4
SUNGLADE,32198.906468439999,36774.056262600003,19,3.56,2015Q3
SUNGLADE,32198.906468439999,36774.056262600003,19,3.14,2017Q1
SUNGLADE,32198.906468439999,36774.056262600003,19,2.96,2017Q2
SUNGLADE,32198.906468439999,36774.056262600003,19,3.1,2017Q4
SUNGLADE,32198.906468439999,36774.056262600003,19,3.18,2016Q3
SUNGLADE,32198.906468439999,36774.056262600003,19,2.85,2017Q3
SUNGLADE,32198.906468439999,36774.056262600003,19,3.33,2016Q1
SUNGLADE,32198.906468439999,36774.056262600003,19,3.34,2016Q2
SUNGLADE,32198.906468439999,36774.056262600003,19,3.47,2015Q4
URBAN SUITES,28562.097202040001,31776.88613853,09,4.83,2016Q2
URBAN SUITES,28562.097202040001,31776.88613853,09,4.84,2017Q2
URBAN SUITES,28562.097202040001,31776.88613853,09,5.26,2015Q3
URBAN SUITES,28562.097202040001,31776.88613853,09,5.11,2016Q4
URBAN SUITES,28562.097202040001,31776.88613853,09,4.96,2017Q4
URBAN SUITES,28562.097202040001,31776.88613853,09,4.86,2017Q3
URBAN SUITES,28562.097202040001,31776.88613853,09,5.2,2017Q1
URBAN SUITES,28562.097202040001,31776.88613853,09,5.28,2015Q4
URBAN SUITES,28562.097202040001,31776.88613853,09,5.16,2016Q1
URBAN SUITES,28562.097202040001,31776.88613853,09,5.13,2016Q3
PARC CENTROS,35860.8002,42848.6327,17,2.63,2017Q2
PARC CENTROS,35860.8002,42848.6327,17,2.88,2017Q3
PARC CENTROS,35860.8002,42848.6327,17,2.88,2016Q3
PARC CENTROS,35860.8002,42848.6327,17,2.88,2017Q4
PARC CENTROS,35860.8002,42848.6327,17,2.68,2016Q4
PARC CENTROS,35860.8002,42848.6327,17,2.88,2017Q1
# 1 SUITES,33372.653532120003,32753.557810850001,14,3.95,2017Q1
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,2.2,2015Q2
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,2.16,2015Q3
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,2.34,2015Q1
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,2.11,2017Q2
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,2.12,2016Q1
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,2.08,2017Q1
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,1.99,2016Q4
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,1.99,2017Q3
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,1.95,2017Q4
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,2.04,2016Q3
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,2.16,2016Q2
NEPTUNE COURT,37765.360619779999,32179.654931929998,15,2.16,2015Q4
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.55,2015Q2
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.39,2015Q1
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.26,2015Q3
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.52,2017Q2
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.3,2017Q1
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.56,2016Q1
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.47,2017Q3
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.52,2016Q4
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.58,2017Q4
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.6,2015Q4
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.44,2016Q3
CONCOURSE SKYLINE,31171.7368,31395.2968,07,4.53,2016Q2
RIVERSOUND RESIDENCE,35647.6311,40348.2061,19,2.61,2015Q4
RIVERSOUND RESIDENCE,35647.6311,40348.2061,19,2.44,2016Q1
RIVERSOUND RESIDENCE,35647.6311,40348.2061,19,2.71,2017Q2
RIVERSOUND RESIDENCE,35647.6311,40348.2061,19,2.52,2017Q4
RIVERSOUND RESIDENCE,35647.6311,40348.2061,19,2.25,2017Q3
RIVERSOUND RESIDENCE,35647.6311,40348.2061,19,2.33,2016Q2
RIVERSOUND RESIDENCE,35647.6311,40348.2061,19,2.59,2016Q4
RIVERSOUND RESIDENCE,35647.6311,40348.2061,19,2.44,2017Q1
THE LEVELZ,24888.9384553,32924.447164460003,10,4.35,2015Q2
THE LEVELZ,24888.9384553,32924.447164460003,10,4.65,2015Q1
THE LEVELZ,24888.9384553,32924.447164460003,10,4.21,2015Q3
THE LEVELZ,24888.9384553,32924.447164460003,10,3.65,2017Q4
THE LEVELZ,24888.9384553,32924.447164460003,10,4.15,2016Q3
THE LEVELZ,24888.9384553,32924.447164460003,10,4.22,2016Q1
THE LEVELZ,24888.9384553,32924.447164460003,10,4.06,2015Q4
THE LEVELZ,24888.9384553,32924.447164460003,10,4.2,2016Q2
THE LEVELZ,24888.9384553,32924.447164460003,10,3.93,2017Q3
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.47,2015Q2
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.63,2015Q1
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.45,2015Q3
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.4,2016Q4
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.38,2017Q1
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.55,2016Q3
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.4,2017Q4
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.17,2017Q2
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.53,2016Q1
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.31,2017Q3
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.51,2015Q4
THE CASCADIA,22930.324955609999,35115.198242170001,21,3.67,2016Q2
WATERFRONT WAVES,38755.991763810001,35590.970519669999,16,2.63,2016Q1
WATERFRONT WAVES,38755.991763810001,35590.970519669999,16,2.51,2016Q2
WATERFRONT WAVES,38755.991763810001,35590.970519669999,16,2.52,2016Q3
WATERFRONT WAVES,38755.991763810001,35590.970519669999,16,2.77,2015Q3
WATERFRONT WAVES,38755.991763810001,35590.970519669999,16,2.54,2017Q4
WATERFRONT WAVES,38755.991763810001,35590.970519669999,16,2.44,2016Q4
WATERFRONT WAVES,38755.991763810001,35590.970519669999,16,2.4,2017Q2
WATERFRONT WAVES,38755.991763810001,35590.970519669999,16,2.49,2017Q3
WATERFRONT WAVES,38755.991763810001,35590.970519669999,16,2.62,2015Q4
THE DRAYCOTT,27774.3209,32692.8638,10,3.24,2015Q2
THE DRAYCOTT,27774.3209,32692.8638,10,3.41,2015Q3
THE DRAYCOTT,27774.3209,32692.8638,10,3.23,2016Q4
THE DRAYCOTT,27774.3209,32692.8638,10,3.08,2017Q4
THE DRAYCOTT,27774.3209,32692.8638,10,3.15,2017Q2
BLUE HORIZON,20413.483488730001,31102.05101399,05,3.32,2015Q2
BLUE HORIZON,20413.483488730001,31102.05101399,05,3.32,2015Q3
BLUE HORIZON,20413.483488730001,31102.05101399,05,3.56,2015Q1
BLUE HORIZON,20413.483488730001,31102.05101399,05,3.03,2017Q1
BLUE HORIZON,20413.483488730001,31102.05101399,05,3.39,2016Q2
BLUE HORIZON,20413.483488730001,31102.05101399,05,3.22,2016Q1
